iso3,topic,country_total_votes_2024,country_total_votes_2025,world_total_votes_2025,country_yes_pct_2024,country_yes_pct_2025,country_yes_pct_change,world_yes_pct_2024,world_yes_pct_2025,world_yes_pct_change,gap_vs_world_yes_2024,gap_vs_world_yes_2025,abs_gap_change
SMR,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
SMR,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
SMR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
SMR,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
SMR,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
SMR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
SMR,SOCIAL DEVELOPMENT,8,24,4224,50.0,91.7,41.7,75.3,93.6,18.3,-25.3,-1.9,-23.4
SMR,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
SMR,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,85.7,35.7,71.1,91.6,20.4,-21.1,-5.9,-15.3
SMR,HUMAN RIGHTS,17,19,3260,47.1,78.9,31.9,69.6,87.5,17.9,-22.5,-8.5,-14.0
SMR,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
SMR,INTERNATIONAL LAW,11,44,7745,90.9,81.8,-9.1,79.0,85.8,6.8,11.9,-4.0,-8.0
SMR,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,87.5,12.5,85.5,90.7,5.1,-10.5,-3.2,-7.4
SMR,INTERNATIONAL RELATIONS,31,48,8074,67.7,83.3,15.6,75.9,84.2,8.3,-8.2,-0.9,-7.3
SMR,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
SMR,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
SMR,HUMANITARIAN AID AND RELIEF,5,16,2745,100.0,100.0,0.0,82.9,87.4,4.5,17.1,12.6,-4.5
SMR,POLITICAL EVENTS AND ISSUES,16,21,3546,56.2,76.2,19.9,66.1,81.8,15.7,-9.8,-5.6,-4.3
SMR,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
SMR,POLITICAL AND LEGAL QUESTIONS,80,131,22664,71.2,79.4,8.1,78.5,84.4,5.9,-7.3,-5.0,-2.2
SMR,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
SMR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,100.0,100.0,0.0,82.9,84.5,1.6,17.1,15.5,-1.6
SMR,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
SMR,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
SMR,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
SMR,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,80.6,85.1,4.5,77.3,81.3,4.1,3.4,3.8,0.4
SMR,GENERAL AND NATIONAL LAW,1,8,1423,100.0,100.0,0.0,95.7,94.6,-1.1,4.3,5.4,1.1
SMR,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,100.0,0.0,95.8,91.7,-4.1,4.2,8.3,4.1
SMR,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,78.0,76.2,-1.9,80.6,83.8,3.2,-2.5,-7.6,5.1
SMR,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
SMR,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
SMR,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
SRB,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
SRB,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
SRB,DEVELOPMENT FINANCE,2,9,2001,50.0,88.9,38.9,85.1,90.9,5.8,-35.1,-2.0,-33.1
SRB,WELFARE AND SOCIAL SERVICES,2,13,2466,50.0,100.0,50.0,85.1,95.7,10.6,-35.1,4.3,-30.7
SRB,SOCIAL DEVELOPMENT,7,22,4224,42.9,90.9,48.1,75.3,93.6,18.3,-32.5,-2.7,-29.8
SRB,ECONOMIC CONDITIONS,2,10,1978,50.0,100.0,50.0,85.1,91.2,6.0,-35.1,8.8,-26.3
SRB,POLITICAL EVENTS AND ISSUES,13,17,3546,46.2,82.4,36.2,66.1,81.8,15.7,-19.9,0.6,-19.3
SRB,INTERNATIONAL TRADE,2,5,1087,50.0,100.0,50.0,80.9,85.5,4.6,-30.9,14.5,-16.3
SRB,HUMANITARIAN AID AND RELIEF,5,15,2745,60.0,80.0,20.0,82.9,87.4,4.5,-22.9,-7.4,-15.5
SRB,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,4,904,50.0,100.0,50.0,80.9,82.9,2.0,-30.9,17.1,-13.7
SRB,INTERNATIONAL LAW,9,39,7745,55.6,74.4,18.8,79.0,85.8,6.8,-23.4,-11.4,-12.0
SRB,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,7,1390,60.0,71.4,11.4,82.9,84.5,1.6,-22.9,-13.1,-9.8
SRB,SOCIAL CONDITIONS AND EQUITY,17,32,6127,58.8,87.5,28.7,71.1,91.6,20.4,-12.3,-4.1,-8.2
SRB,INTERNATIONAL RELATIONS,28,40,8074,64.3,80.0,15.7,75.9,84.2,8.3,-11.7,-4.2,-7.4
SRB,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
SRB,NATURAL RESOURCES AND THE ENVIRONMENT,6,29,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
SRB,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
SRB,POLITICAL AND LEGAL QUESTIONS,72,115,22664,65.3,73.9,8.6,78.5,84.4,5.9,-13.3,-10.5,-2.7
SRB,MARINE RESOURCES,2,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
SRB,SPACE SCIENCES,3,5,887,100.0,100.0,0.0,84.9,86.2,1.4,15.1,13.8,-1.4
SRB,ENVIRONMENT,2,24,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
SRB,SCIENCE AND TECHNOLOGY,8,15,2794,87.5,93.3,5.8,85.5,90.7,5.1,2.0,2.7,0.7
SRB,MAINTENANCE OF PEACE AND SECURITY,28,43,8076,64.3,67.4,3.2,77.3,81.3,4.1,-13.0,-13.9,0.9
SRB,HUMAN RIGHTS,15,17,3260,60.0,76.5,16.5,69.6,87.5,17.9,-9.6,-11.0,1.5
SRB,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,5,42,8097,80.0,95.2,15.2,79.8,93.1,13.4,0.2,2.1,1.9
SRB,DISARMAMENT AND MILITARY QUESTIONS,39,40,7411,61.5,62.5,1.0,80.6,83.8,3.2,-19.1,-21.3,2.3
SRB,DEVELOPMENT,4,41,7917,75.0,97.6,22.6,76.3,93.7,17.4,-1.3,3.9,2.5
SRB,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
SRB,DISCRIMINATION,8,7,1410,75.0,71.4,-3.6,69.5,86.1,16.6,5.5,-14.7,9.2
SRB,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
SSD,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,1,1055,100.0,100.0,0.0,57.7,94.1,36.4,42.3,5.9,-36.4
SSD,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,4,1390,0.0,25.0,25.0,82.9,84.5,1.6,-82.9,-59.5,-23.4
SSD,POLITICAL EVENTS AND ISSUES,3,11,3546,0.0,36.4,36.4,66.1,81.8,15.7,-66.1,-45.4,-20.7
SSD,HUMANITARIAN AID AND RELIEF,1,4,2745,0.0,25.0,25.0,82.9,87.4,4.5,-82.9,-62.4,-20.5
SSD,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,1,6,8097,100.0,83.3,-16.7,79.8,93.1,13.4,20.2,-9.8,-10.4
SSD,INTERNATIONAL RELATIONS,7,15,8074,42.9,60.0,17.1,75.9,84.2,8.3,-33.1,-24.2,-8.9
SSD,NATURAL RESOURCES AND THE ENVIRONMENT,1,3,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
SSD,DEVELOPMENT FINANCE,1,1,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
SSD,SCIENCE AND TECHNOLOGY,3,2,2794,100.0,100.0,0.0,85.5,90.7,5.1,14.5,9.3,-5.1
SSD,INTERNATIONAL TRADE,1,1,1087,100.0,100.0,0.0,80.9,85.5,4.6,19.1,14.5,-4.6
SSD,INTERNATIONAL LAW,4,10,7745,50.0,60.0,10.0,79.0,85.8,6.8,-29.0,-25.8,-3.2
SSD,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,1,904,100.0,100.0,0.0,80.9,82.9,2.0,19.1,17.1,-2.0
SSD,SPACE SCIENCES,1,1,887,100.0,100.0,0.0,84.9,86.2,1.4,15.1,13.8,-1.4
SSD,ENVIRONMENT,1,2,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
SSD,SOCIAL CONDITIONS AND EQUITY,3,16,6127,66.7,100.0,33.3,71.1,91.6,20.4,-4.5,8.4,4.0
SSD,HUMAN RIGHTS,3,8,3260,66.7,100.0,33.3,69.6,87.5,17.9,-2.9,12.5,9.6
SSD,DISCRIMINATION,3,5,1410,66.7,100.0,33.3,69.5,86.1,16.6,-2.9,13.9,11.0
SSD,POLITICAL AND LEGAL QUESTIONS,16,40,22664,62.5,52.5,-10.0,78.5,84.4,5.9,-16.0,-31.9,15.9
SSD,ECONOMIC CONDITIONS,1,2,1978,100.0,50.0,-50.0,85.1,91.2,6.0,14.9,-41.2,26.3
SSD,MAINTENANCE OF PEACE AND SECURITY,8,11,8076,50.0,9.1,-40.9,77.3,81.3,4.1,-27.3,-72.2,45.0
SVK,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
SVK,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
SVK,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
SVK,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
SVK,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
SVK,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
SVK,SOCIAL DEVELOPMENT,8,24,4224,37.5,83.3,45.8,75.3,93.6,18.3,-37.8,-10.3,-27.6
SVK,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
SVK,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
SVK,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
SVK,POLITICAL EVENTS AND ISSUES,16,21,3546,43.8,76.2,32.4,66.1,81.8,15.7,-22.3,-5.6,-16.8
SVK,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,51.6,70.2,18.6,77.3,81.3,4.1,-25.7,-11.1,-14.5
SVK,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
SVK,INTERNATIONAL RELATIONS,31,47,8074,58.1,78.7,20.7,75.9,84.2,8.3,-17.9,-5.5,-12.4
SVK,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,77.1,32.1,71.1,91.6,20.4,-26.1,-14.4,-11.7
SVK,POLITICAL AND LEGAL QUESTIONS,80,130,22664,55.0,69.2,14.2,78.5,84.4,5.9,-23.5,-15.2,-8.3
SVK,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
SVK,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
SVK,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
SVK,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,53.7,59.5,5.9,80.6,83.8,3.2,-26.9,-24.3,-2.6
SVK,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
SVK,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
SVK,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
SVK,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
SVK,HUMAN RIGHTS,17,19,3260,47.1,63.2,16.1,69.6,87.5,17.9,-22.5,-24.3,1.8
SVK,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
SVK,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,93.8,13.8,82.9,87.4,4.5,-2.9,6.4,3.5
SVK,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
SVK,INTERNATIONAL LAW,11,44,7745,63.6,65.9,2.3,79.0,85.8,6.8,-15.4,-19.9,4.5
SVK,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
SVK,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
SVK,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
SVK,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
SVN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
SVN,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
SVN,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
SVN,SOCIAL DEVELOPMENT,8,24,4224,37.5,91.7,54.2,75.3,93.6,18.3,-37.8,-1.9,-35.9
SVN,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
SVN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
SVN,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
SVN,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
SVN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
SVN,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,82.9,37.9,71.1,91.6,20.4,-26.1,-8.7,-17.4
SVN,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
SVN,HUMAN RIGHTS,17,19,3260,47.1,73.7,26.6,69.6,87.5,17.9,-22.5,-13.8,-8.7
SVN,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,67.7,78.7,11.0,77.3,81.3,4.1,-9.5,-2.6,-6.9
SVN,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
SVN,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
SVN,POLITICAL AND LEGAL QUESTIONS,80,131,22664,62.5,74.0,11.5,78.5,84.4,5.9,-16.0,-10.4,-5.7
SVN,INTERNATIONAL RELATIONS,31,48,8074,67.7,81.2,13.5,75.9,84.2,8.3,-8.2,-3.0,-5.2
SVN,POLITICAL EVENTS AND ISSUES,16,21,3546,56.2,76.2,19.9,66.1,81.8,15.7,-9.8,-5.6,-4.3
SVN,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
SVN,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
SVN,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
SVN,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
SVN,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,81.2,6.2,85.5,90.7,5.1,-10.5,-9.4,-1.1
SVN,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
SVN,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,61.0,61.9,0.9,80.6,83.8,3.2,-19.6,-21.9,2.3
SVN,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
SVN,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,93.8,13.8,82.9,87.4,4.5,-2.9,6.4,3.5
SVN,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
SVN,INTERNATIONAL LAW,11,44,7745,81.8,75.0,-6.8,79.0,85.8,6.8,2.8,-10.8,8.0
SVN,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
SVN,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
SVN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
SVN,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
SWE,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
SWE,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
SWE,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
SWE,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
SWE,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
SWE,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
SWE,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
SWE,SOCIAL DEVELOPMENT,8,24,4224,50.0,87.5,37.5,75.3,93.6,18.3,-25.3,-6.1,-19.2
SWE,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
SWE,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,58.1,76.6,18.5,77.3,81.3,4.1,-19.2,-4.7,-14.5
SWE,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
SWE,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
SWE,HUMANITARIAN AID AND RELIEF,5,16,2745,100.0,93.8,-6.2,82.9,87.4,4.5,17.1,6.4,-10.7
SWE,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,76.2,26.2,66.1,81.8,15.7,-16.1,-5.6,-10.5
SWE,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,80.0,30.0,71.1,91.6,20.4,-21.1,-11.6,-9.6
SWE,POLITICAL AND LEGAL QUESTIONS,80,131,22664,57.5,71.0,13.5,78.5,84.4,5.9,-21.0,-13.4,-7.6
SWE,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
SWE,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
SWE,INTERNATIONAL RELATIONS,31,48,8074,64.5,79.2,14.7,75.9,84.2,8.3,-11.4,-5.1,-6.4
SWE,HUMAN RIGHTS,17,19,3260,47.1,68.4,21.4,69.6,87.5,17.9,-22.5,-19.1,-3.4
SWE,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
SWE,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
SWE,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,100.0,100.0,0.0,82.9,84.5,1.6,17.1,15.5,-1.6
SWE,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
SWE,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
SWE,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,53.7,57.1,3.5,80.6,83.8,3.2,-26.9,-26.7,-0.2
SWE,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
SWE,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
SWE,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
SWE,INTERNATIONAL LAW,11,44,7745,72.7,72.7,0.0,79.0,85.8,6.8,-6.3,-13.0,6.8
SWE,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
SWE,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
SWE,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
SYR,WILDLIFE,1,3,666,0.0,100.0,100.0,97.6,99.1,1.5,-97.6,0.9,-96.7
SYR,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
SYR,ENVIRONMENT,2,15,4347,50.0,100.0,50.0,96.6,96.4,-0.3,-46.6,3.6,-43.0
SYR,MARINE RESOURCES,2,3,1216,50.0,100.0,50.0,95.6,97.4,1.7,-45.6,2.6,-43.0
SYR,SCIENCE AND TECHNOLOGY,5,7,2794,40.0,85.7,45.7,85.5,90.7,5.1,-45.5,-4.9,-40.6
SYR,SPACE SCIENCES,3,3,887,33.3,100.0,66.7,84.9,86.2,1.4,-51.5,13.8,-37.8
SYR,INTERNATIONAL LAW,8,14,7745,50.0,85.7,35.7,79.0,85.8,6.8,-29.0,-0.1,-28.9
SYR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,4,1055,100.0,75.0,-25.0,57.7,94.1,36.4,42.3,-19.1,-23.2
SYR,NATURAL RESOURCES AND THE ENVIRONMENT,6,18,5226,66.7,100.0,33.3,90.2,96.7,6.5,-23.5,3.3,-20.2
SYR,DISCRIMINATION,4,2,1410,100.0,100.0,0.0,69.5,86.1,16.6,30.5,13.9,-16.6
SYR,SOCIAL CONDITIONS AND EQUITY,9,8,6127,88.9,87.5,-1.4,71.1,91.6,20.4,17.8,-4.1,-13.7
SYR,WELFARE AND SOCIAL SERVICES,2,4,2466,100.0,100.0,0.0,85.1,95.7,10.6,14.9,4.3,-10.6
SYR,RESOURCES (GENERAL),1,6,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
SYR,HUMAN RIGHTS,6,5,3260,83.3,80.0,-3.3,69.6,87.5,17.9,13.8,-7.5,-6.3
SYR,INTERNATIONAL RELATIONS,23,26,8074,69.6,84.6,15.1,75.9,84.2,8.3,-6.4,0.4,-6.0
SYR,ECONOMIC CONDITIONS,2,6,1978,100.0,100.0,0.0,85.1,91.2,6.0,14.9,8.8,-6.0
SYR,DEVELOPMENT FINANCE,2,10,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
SYR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,9,30,8097,88.9,96.7,7.8,79.8,93.1,13.4,9.1,3.5,-5.6
SYR,INTERNATIONAL TRADE,3,4,1087,100.0,100.0,0.0,80.9,85.5,4.6,19.1,14.5,-4.6
SYR,POLITICAL AND LEGAL QUESTIONS,60,55,22664,71.7,87.3,15.6,78.5,84.4,5.9,-6.9,2.8,-4.0
SYR,DEVELOPMENT,6,30,7917,83.3,96.7,13.3,76.3,93.7,17.4,7.0,3.0,-4.0
SYR,POLITICAL EVENTS AND ISSUES,5,13,3546,80.0,92.3,12.3,66.1,81.8,15.7,13.9,10.6,-3.4
SYR,DISARMAMENT AND MILITARY QUESTIONS,34,15,7411,61.8,100.0,38.2,80.6,83.8,3.2,-18.8,16.2,-2.7
SYR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,3,904,100.0,100.0,0.0,80.9,82.9,2.0,19.1,17.1,-2.0
SYR,MAINTENANCE OF PEACE AND SECURITY,26,25,8076,84.6,88.0,3.4,77.3,81.3,4.1,7.3,6.7,-0.7
