Country,TopicTag,yes_pct_2024,votes_2024,yes_pct_2025,votes_2025,yes_pct_change
RUS,SPECIAL HUMANITARIAN OPERATIONS,,,0.0,5.0,
RUS,STATISTICS,,,100.0,1.0,
RUS,TELECOMMUNICATIONS,,,100.0,1.0,
RUS,TRADE IN COMMODITIES,,,100.0,1.0,
RUS,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,66.7,3.0,
RUS,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
RUS,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
SSD,ECONOMIC CONDITIONS,100.0,1.0,50.0,2.0,-50.0
SSD,MAINTENANCE OF PEACE AND SECURITY,50.0,8.0,9.1,11.0,-40.9
SSD,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,1.0,83.3,6.0,-16.7
SSD,POLITICAL AND LEGAL QUESTIONS,62.5,16.0,52.5,40.0,-10.0
SSD,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,100.0,1.0,0.0
SSD,DEVELOPMENT FINANCE,100.0,1.0,100.0,1.0,0.0
SSD,ENVIRONMENT,100.0,1.0,100.0,2.0,0.0
SSD,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,1.0,100.0,1.0,0.0
SSD,INTERNATIONAL TRADE,100.0,1.0,100.0,1.0,0.0
SSD,NATURAL RESOURCES AND THE ENVIRONMENT,100.0,1.0,100.0,3.0,0.0
SSD,SCIENCE AND TECHNOLOGY,100.0,3.0,100.0,2.0,0.0
SSD,SPACE SCIENCES,100.0,1.0,100.0,1.0,0.0
SSD,INTERNATIONAL LAW,50.0,4.0,60.0,10.0,10.0
SSD,INTERNATIONAL RELATIONS,42.9,7.0,60.0,15.0,17.1
SSD,HUMANITARIAN AID AND RELIEF,0.0,1.0,25.0,4.0,25.0
SSD,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,0.0,1.0,25.0,4.0,25.0
SSD,DISCRIMINATION,66.7,3.0,100.0,5.0,33.3
SSD,HUMAN RIGHTS,66.7,3.0,100.0,8.0,33.3
SSD,SOCIAL CONDITIONS AND EQUITY,66.7,3.0,100.0,16.0,33.3
SSD,POLITICAL EVENTS AND ISSUES,0.0,3.0,36.4,11.0,36.4
SSD,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,1.0,
SSD,COMMUNICATION AND MASS MEDIA,,,50.0,2.0,
SSD,COMPREHENSIVE HEALTH SERVICES,,,100.0,1.0,
SSD,COMPUTER SCIENCE AND TECHNOLOGY,,,100.0,1.0,
SSD,CONSUMERS AND COOPERATIVES,,,100.0,1.0,
SSD,CULTURE,,,80.0,5.0,
SSD,DEVELOPMENT,,,83.3,6.0,
SSD,DISARMAMENT AND MILITARY QUESTIONS,85.7,7.0,,,
SSD,DISEASE PREVENTION AND CONTROL,,,66.7,3.0,
SSD,DISEASES AND CARRIERS OF DISEASES,,,66.7,3.0,
SSD,EDUCATION,,,100.0,1.0,
SSD,EDUCATIONAL POLICY AND PLANNING,,,100.0,1.0,
SSD,EMPLOYMENT,,,100.0,2.0,
SSD,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
SSD,GENERAL AND NATIONAL LAW,,,100.0,3.0,
SSD,HEALTH,,,66.7,3.0,
SSD,HOUSING,,,100.0,1.0,
SSD,HUMAN SETTLEMENTS,,,50.0,2.0,
SSD,LANGUAGE,,,0.0,1.0,
SSD,MARINE RESOURCES,,,100.0,1.0,
SSD,NUCLEAR SCIENCE,100.0,2.0,,,
SSD,PERSONS WITH DISABILITIES,,,100.0,1.0,
SSD,PHILOSOPHY AND RELIGION,,,100.0,2.0,
SSD,POLLUTION,100.0,1.0,,,
SSD,RECOMMENDATIONS,100.0,1.0,,,
SSD,SETTLEMENT PLANNING,,,0.0,1.0,
SSD,SOCIAL DEVELOPMENT,,,100.0,12.0,
SSD,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
SSD,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,1.0,
SSD,TRADE RELATED FINANCE,100.0,1.0,,,
SSD,WELFARE AND SOCIAL SERVICES,,,100.0,4.0,
SSD,WILDLIFE,,,100.0,1.0,
SSD,WOMEN'S ADVANCEMENT,,,100.0,3.0,
STP,MAINTENANCE OF PEACE AND SECURITY,100.0,10.0,33.3,3.0,-66.7
STP,SOCIAL DEVELOPMENT,100.0,1.0,50.0,2.0,-50.0
STP,HUMAN RIGHTS,85.7,7.0,50.0,2.0,-35.7
STP,SOCIAL CONDITIONS AND EQUITY,85.7,7.0,50.0,2.0,-35.7
STP,INTERNATIONAL RELATIONS,100.0,7.0,66.7,6.0,-33.3
STP,POLITICAL AND LEGAL QUESTIONS,94.1,34.0,80.0,10.0,-14.1
STP,DEVELOPMENT,100.0,1.0,100.0,2.0,0.0
STP,ECONOMIC CONDITIONS,100.0,1.0,100.0,1.0,0.0
STP,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,2.0,100.0,2.0,0.0
STP,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,1.0,100.0,1.0,0.0
STP,INTERNATIONAL LAW,100.0,4.0,100.0,3.0,0.0
STP,INTERNATIONAL TRADE,100.0,1.0,100.0,1.0,0.0
STP,NATURAL RESOURCES AND THE ENVIRONMENT,100.0,2.0,100.0,3.0,0.0
STP,POLITICAL EVENTS AND ISSUES,80.0,5.0,100.0,1.0,20.0
STP,DISCRIMINATION,75.0,4.0,100.0,1.0,25.0
STP,COMMUNICATION AND MASS MEDIA,,,100.0,1.0,
STP,CULTURE,,,100.0,2.0,
STP,DEVELOPMENT FINANCE,100.0,1.0,,,
STP,DISARMAMENT AND MILITARY QUESTIONS,100.0,22.0,,,
STP,ENERGY RESOURCES,100.0,1.0,,,
STP,ENVIRONMENT,,,100.0,3.0,
STP,GENERAL AND NATIONAL LAW,,,100.0,1.0,
STP,HUMANITARIAN AID AND RELIEF,,,0.0,1.0,
STP,LANGUAGE,,,100.0,1.0,
STP,LAW OF THE SEA,,,100.0,2.0,
STP,MARINE RESOURCES,,,100.0,3.0,
STP,MINERAL RESOURCES,100.0,1.0,,,
STP,POLLUTION,100.0,1.0,,,
STP,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,,,0.0,1.0,
STP,RECOMMENDATIONS,100.0,1.0,,,
STP,SCIENCE AND TECHNOLOGY,100.0,1.0,,,
STP,SPACE SCIENCES,100.0,1.0,,,
STP,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,1.0,
STP,TRADE RELATED FINANCE,100.0,1.0,,,
STP,WATER,100.0,1.0,,,
STP,WILDLIFE,,,100.0,1.0,
STP,WOMEN'S ADVANCEMENT,100.0,1.0,,,
SWZ,MAINTENANCE OF PEACE AND SECURITY,88.9,18.0,75.0,4.0,-13.9
SWZ,DEVELOPMENT,100.0,6.0,100.0,38.0,0.0
SWZ,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,100.0,3.0,0.0
SWZ,DEVELOPMENT FINANCE,100.0,2.0,100.0,10.0,0.0
SWZ,ECONOMIC CONDITIONS,100.0,2.0,100.0,9.0,0.0
SWZ,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,8.0,100.0,39.0,0.0
SWZ,ENVIRONMENT,100.0,2.0,100.0,17.0,0.0
SWZ,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,100.0,4.0,0.0
SWZ,INTERNATIONAL TRADE,100.0,3.0,100.0,5.0,0.0
SWZ,MARINE RESOURCES,100.0,1.0,100.0,5.0,0.0
SWZ,NATURAL RESOURCES AND THE ENVIRONMENT,100.0,3.0,100.0,20.0,0.0
SWZ,SCIENCE AND TECHNOLOGY,100.0,5.0,100.0,4.0,0.0
SWZ,SOCIAL DEVELOPMENT,100.0,3.0,100.0,17.0,0.0
SWZ,TAXATION,100.0,1.0,100.0,1.0,0.0
SWZ,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
SWZ,WATER,100.0,1.0,100.0,1.0,0.0
SWZ,WILDLIFE,100.0,1.0,100.0,3.0,0.0
SWZ,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,3.0,0.0
SWZ,POLITICAL AND LEGAL QUESTIONS,89.8,49.0,94.9,39.0,5.1
SWZ,INTERNATIONAL RELATIONS,87.5,16.0,93.3,15.0,5.8
SWZ,INTERNATIONAL LAW,85.7,7.0,100.0,23.0,14.3
SWZ,POLITICAL EVENTS AND ISSUES,58.3,12.0,85.7,7.0,27.4
SWZ,SOCIAL CONDITIONS AND EQUITY,66.7,12.0,100.0,26.0,33.3
SWZ,HUMAN RIGHTS,63.6,11.0,100.0,14.0,36.4
SWZ,DISCRIMINATION,60.0,5.0,100.0,7.0,40.0
SWZ,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,6.0,
SWZ,BANKING AND INVESTMENT,,,100.0,3.0,
SWZ,COMMODITIES,,,100.0,1.0,
SWZ,COMPREHENSIVE HEALTH SERVICES,,,100.0,1.0,
SWZ,COMPUTER SCIENCE AND TECHNOLOGY,,,100.0,2.0,
SWZ,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
SWZ,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
SWZ,CROP MANAGEMENT,,,100.0,1.0,
SWZ,CULTURAL DEVELOPMENT,,,100.0,2.0,
SWZ,CULTURE,,,100.0,2.0,
SWZ,DISARMAMENT AND MILITARY QUESTIONS,97.1,34.0,,,
SWZ,DISEASE PREVENTION AND CONTROL,,,100.0,2.0,
SWZ,DISEASES AND CARRIERS OF DISEASES,,,100.0,2.0,
SWZ,ECONOMIC THEORY,100.0,1.0,,,
SWZ,EDUCATION,,,100.0,2.0,
SWZ,EDUCATIONAL POLICY AND PLANNING,,,100.0,2.0,
SWZ,EMPLOYMENT,,,100.0,2.0,
SWZ,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
SWZ,ENERGY RESOURCES,,,100.0,2.0,
SWZ,FOOD AND NUTRITION,,,100.0,1.0,
SWZ,FORESTRY,,,100.0,1.0,
SWZ,GENERAL AND NATIONAL LAW,,,100.0,7.0,
SWZ,GEOGRAPHY,,,100.0,1.0,
SWZ,HEALTH,,,100.0,3.0,
SWZ,HOUSING,,,100.0,1.0,
SWZ,HUMAN SETTLEMENTS,,,100.0,1.0,
SWZ,HUMANITARIAN AID AND RELIEF,,,100.0,4.0,
SWZ,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
SWZ,LAND TRANSPORT,,,100.0,1.0,
SWZ,LAW OF THE SEA,,,100.0,2.0,
SWZ,MINERAL RESOURCES,100.0,1.0,,,
SWZ,MONETARY ISSUES,,,100.0,1.0,
SWZ,NUCLEAR SCIENCE,100.0,2.0,,,
SWZ,PERSONS WITH DISABILITIES,,,100.0,1.0,
SWZ,POLLUTION,100.0,2.0,,,
SWZ,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,,,100.0,3.0,
SWZ,PUBLIC FINANCE,,,100.0,4.0,
SWZ,RECOMMENDATIONS,100.0,1.0,,,
SWZ,RESOURCES (GENERAL),,,100.0,7.0,
SWZ,SPACE SCIENCES,100.0,3.0,,,
SWZ,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
SWZ,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
SWZ,STATISTICS,,,100.0,1.0,
SWZ,TELECOMMUNICATIONS,,,100.0,1.0,
SWZ,TRADE IN COMMODITIES,,,100.0,1.0,
SWZ,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,2.0,
SWZ,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
SWZ,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
SWZ,WELFARE AND SOCIAL SERVICES,,,100.0,10.0,
SYR,GENERAL AND NATIONAL LAW,100.0,1.0,0.0,1.0,-100.0
SYR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,75.0,4.0,-25.0
SYR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,75.0,4.0,-5.0
SYR,HUMAN RIGHTS,83.3,6.0,80.0,5.0,-3.3
SYR,SOCIAL CONDITIONS AND EQUITY,88.9,9.0,87.5,8.0,-1.4
SYR,DEVELOPMENT FINANCE,100.0,2.0,100.0,10.0,0.0
SYR,DISCRIMINATION,100.0,4.0,100.0,2.0,0.0
SYR,ECONOMIC CONDITIONS,100.0,2.0,100.0,6.0,0.0
SYR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,100.0,3.0,0.0
SYR,HUMANITARIAN AID AND RELIEF,80.0,5.0,80.0,5.0,0.0
SYR,INTERNATIONAL TRADE,100.0,3.0,100.0,4.0,0.0
SYR,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
SYR,POLLUTION,100.0,3.0,100.0,1.0,0.0
SYR,PUBLIC FINANCE,100.0,1.0,100.0,3.0,0.0
SYR,RESOURCES (GENERAL),100.0,1.0,100.0,6.0,0.0
SYR,SOCIAL DEVELOPMENT,83.3,6.0,83.3,6.0,0.0
SYR,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
SYR,WATER,100.0,1.0,100.0,1.0,0.0
SYR,WELFARE AND SOCIAL SERVICES,100.0,2.0,100.0,4.0,0.0
SYR,MAINTENANCE OF PEACE AND SECURITY,84.6,26.0,88.0,25.0,3.4
SYR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,88.9,9.0,96.7,30.0,7.8
SYR,POLITICAL EVENTS AND ISSUES,80.0,5.0,92.3,13.0,12.3
SYR,DEVELOPMENT,83.3,6.0,96.7,30.0,13.4
SYR,INTERNATIONAL RELATIONS,69.6,23.0,84.6,26.0,15.0
SYR,POLITICAL AND LEGAL QUESTIONS,71.7,60.0,87.3,55.0,15.6
SYR,NATURAL RESOURCES AND THE ENVIRONMENT,66.7,6.0,100.0,18.0,33.3
SYR,INTERNATIONAL LAW,50.0,8.0,85.7,14.0,35.7
SYR,DISARMAMENT AND MILITARY QUESTIONS,61.8,34.0,100.0,15.0,38.2
SYR,SCIENCE AND TECHNOLOGY,40.0,5.0,85.7,7.0,45.7
SYR,ENVIRONMENT,50.0,2.0,100.0,15.0,50.0
SYR,MARINE RESOURCES,50.0,2.0,100.0,3.0,50.0
SYR,SPACE SCIENCES,33.3,3.0,100.0,3.0,66.7
SYR,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
SYR,RECOMMENDATIONS,0.0,1.0,100.0,1.0,100.0
SYR,WILDLIFE,0.0,1.0,100.0,3.0,100.0
SYR,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,80.0,5.0,
SYR,BANKING AND INVESTMENT,,,100.0,3.0,
SYR,COMMODITIES,,,100.0,1.0,
SYR,COMMUNICATION AND MASS MEDIA,,,100.0,1.0,
SYR,COMPUTER SCIENCE AND TECHNOLOGY,,,100.0,1.0,
SYR,CONSUMERS AND COOPERATIVES,,,100.0,1.0,
SYR,CROP MANAGEMENT,,,100.0,1.0,
SYR,CULTURAL DEVELOPMENT,,,100.0,3.0,
SYR,CULTURE,,,100.0,7.0,
SYR,ECONOMIC THEORY,100.0,1.0,,,
SYR,EDUCATION,,,50.0,2.0,
SYR,EDUCATIONAL POLICY AND PLANNING,,,50.0,2.0,
SYR,FOOD AND NUTRITION,,,100.0,2.0,
SYR,FORESTRY,,,100.0,1.0,
SYR,HEALTH,,,100.0,2.0,
SYR,HUMAN SETTLEMENTS,,,100.0,1.0,
SYR,INTERNATIONAL TRADE LAW,100.0,1.0,,,
SYR,LAND TRANSPORT,,,100.0,1.0,
SYR,LANGUAGE,,,100.0,1.0,
SYR,MONETARY ISSUES,,,100.0,1.0,
SYR,NUCLEAR SCIENCE,50.0,2.0,,,
SYR,PHILOSOPHY AND RELIGION,,,100.0,3.0,
SYR,SETTLEMENT PLANNING,,,100.0,1.0,
SYR,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
SYR,TAXATION,100.0,1.0,,,
SYR,TELECOMMUNICATIONS,,,100.0,1.0,
SYR,TRADE IN COMMODITIES,,,100.0,1.0,
SYR,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,1.0,
SYR,TRANSPORT AND COMMUNICATIONS,,,100.0,3.0,
SYR,TRANSPORT POLICY AND PLANNING,,,100.0,2.0,
UKR,PUBLIC FINANCE,100.0,1.0,50.0,4.0,-50.0
UKR,SPACE SCIENCES,66.7,3.0,20.0,5.0,-46.7
UKR,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,80.0,5.0,-20.0
UKR,GENERAL AND NATIONAL LAW,100.0,1.0,87.5,8.0,-12.5
UKR,DISARMAMENT AND MILITARY QUESTIONS,46.3,41.0,43.9,41.0,-2.4
UKR,ENERGY RESOURCES,100.0,1.0,100.0,3.0,0.0
UKR,ENVIRONMENT,100.0,3.0,100.0,25.0,0.0
UKR,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
UKR,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
UKR,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
UKR,NATURAL RESOURCES AND THE ENVIRONMENT,100.0,7.0,100.0,30.0,0.0
UKR,POLLUTION,100.0,3.0,100.0,3.0,0.0
UKR,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
UKR,RESOURCES (GENERAL),100.0,1.0,100.0,9.0,0.0
UKR,TAXATION,0.0,1.0,0.0,1.0,0.0
UKR,WATER,100.0,2.0,100.0,2.0,0.0
UKR,WILDLIFE,100.0,1.0,100.0,4.0,0.0
UKR,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,4.0,0.0
UKR,SCIENCE AND TECHNOLOGY,62.5,8.0,66.7,15.0,4.2
UKR,HUMANITARIAN AID AND RELIEF,80.0,5.0,87.5,16.0,7.5
UKR,INTERNATIONAL LAW,54.5,11.0,65.9,44.0,11.4
UKR,POLITICAL AND LEGAL QUESTIONS,50.0,80.0,63.0,127.0,13.0
UKR,NUCLEAR SCIENCE,50.0,4.0,66.7,3.0,16.7
UKR,INTERNATIONAL RELATIONS,51.6,31.0,68.8,48.0,17.2
UKR,DISCRIMINATION,44.4,9.0,62.5,8.0,18.1
UKR,MAINTENANCE OF PEACE AND SECURITY,45.2,31.0,65.2,46.0,20.0
UKR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,100.0,8.0,20.0
UKR,HUMAN RIGHTS,47.1,17.0,68.4,19.0,21.3
UKR,POLITICAL EVENTS AND ISSUES,50.0,16.0,71.4,21.0,21.4
UKR,SOCIAL CONDITIONS AND EQUITY,45.0,20.0,80.0,35.0,35.0
UKR,WELFARE AND SOCIAL SERVICES,50.0,2.0,85.7,14.0,35.7
UKR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0.0,2.0,40.0,5.0,40.0
UKR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,33.3,9.0,82.2,45.0,48.9
UKR,INTERNATIONAL TRADE,0.0,2.0,50.0,6.0,50.0
UKR,SOCIAL DEVELOPMENT,37.5,8.0,87.5,24.0,50.0
UKR,DEVELOPMENT,28.6,7.0,84.1,44.0,55.5
UKR,DEVELOPMENT FINANCE,0.0,1.0,72.7,11.0,72.7
UKR,ECONOMIC CONDITIONS,0.0,1.0,72.7,11.0,72.7
UKR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,100.0,5.0,100.0
UKR,ECONOMIC THEORY,0.0,1.0,100.0,1.0,100.0
UKR,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,66.7,6.0,
UKR,BANKING AND INVESTMENT,,,100.0,3.0,
UKR,COMMODITIES,,,100.0,1.0,
UKR,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
UKR,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
UKR,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
UKR,CRIME AND CRIMINAL JUSTICE,,,0.0,1.0,
UKR,CROP MANAGEMENT,,,100.0,1.0,
UKR,CULTURAL DEVELOPMENT,,,66.7,3.0,
UKR,CULTURE,,,75.0,8.0,
UKR,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
UKR,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
UKR,EDUCATION,,,100.0,3.0,
UKR,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
UKR,EMPLOYMENT,,,100.0,2.0,
UKR,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
UKR,FOOD AND NUTRITION,,,100.0,2.0,
UKR,FORESTRY,,,100.0,1.0,
UKR,GEOGRAPHY,,,100.0,1.0,
UKR,HEALTH,,,100.0,7.0,
UKR,HOUSING,,,100.0,1.0,
UKR,HUMAN SETTLEMENTS,,,100.0,2.0,
UKR,INTERNATIONAL TRADE LAW,100.0,1.0,,,
UKR,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
UKR,LAND TRANSPORT,,,100.0,1.0,
UKR,LANGUAGE,,,100.0,1.0,
UKR,MONETARY ISSUES,,,100.0,1.0,
UKR,PERSONS WITH DISABILITIES,,,100.0,1.0,
UKR,PHILOSOPHY AND RELIGION,,,66.7,3.0,
UKR,PSYCHOLOGY,,,100.0,1.0,
UKR,SETTLEMENT PLANNING,,,100.0,1.0,
UKR,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
UKR,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
UKR,SPECIAL HUMANITARIAN OPERATIONS,,,80.0,5.0,
UKR,STATISTICS,,,100.0,1.0,
UKR,TELECOMMUNICATIONS,,,100.0,1.0,
UKR,TRADE IN COMMODITIES,,,100.0,1.0,
UKR,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,33.3,3.0,
UKR,TRADE RELATED FINANCE,,,100.0,1.0,
UKR,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
UKR,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
USA,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,0.0,6.0,-100.0
USA,ENERGY RESOURCES,100.0,1.0,0.0,3.0,-100.0
USA,GENERAL AND NATIONAL LAW,100.0,1.0,0.0,8.0,-100.0
USA,LAW OF THE SEA,100.0,1.0,0.0,2.0,-100.0
USA,MINERAL RESOURCES,100.0,1.0,0.0,1.0,-100.0
USA,PUBLIC FINANCE,100.0,1.0,0.0,4.0,-100.0
USA,RECOMMENDATIONS,100.0,1.0,0.0,1.0,-100.0
USA,WATER,100.0,2.0,0.0,2.0,-100.0
USA,WILDLIFE,100.0,1.0,0.0,4.0,-100.0
USA,WOMEN'S ADVANCEMENT,100.0,1.0,0.0,4.0,-100.0
USA,SCIENCE AND TECHNOLOGY,71.4,7.0,0.0,16.0,-71.4
USA,ENVIRONMENT,66.7,3.0,0.0,25.0,-66.7
USA,MARINE RESOURCES,66.7,3.0,0.0,7.0,-66.7
USA,NUCLEAR SCIENCE,66.7,3.0,0.0,3.0,-66.7
USA,SPACE SCIENCES,66.7,3.0,0.0,5.0,-66.7
USA,NATURAL RESOURCES AND THE ENVIRONMENT,57.1,7.0,0.0,30.0,-57.1
USA,WELFARE AND SOCIAL SERVICES,50.0,2.0,0.0,14.0,-50.0
USA,POLLUTION,33.3,3.0,0.0,3.0,-33.3
USA,DISARMAMENT AND MILITARY QUESTIONS,42.5,40.0,9.5,42.0,-33.0
USA,DISCRIMINATION,44.4,9.0,12.5,8.0,-31.9
USA,INTERNATIONAL LAW,36.4,11.0,4.5,44.0,-31.9
USA,POLITICAL EVENTS AND ISSUES,43.8,16.0,14.3,21.0,-29.5
USA,SOCIAL CONDITIONS AND EQUITY,35.0,20.0,5.7,35.0,-29.3
USA,POLITICAL AND LEGAL QUESTIONS,35.4,79.0,7.6,131.0,-27.8
USA,HUMANITARIAN AID AND RELIEF,40.0,5.0,12.5,16.0,-27.5
USA,INTERNATIONAL RELATIONS,35.5,31.0,8.3,48.0,-27.2
USA,HUMAN RIGHTS,35.3,17.0,10.5,19.0,-24.8
USA,MAINTENANCE OF PEACE AND SECURITY,33.3,30.0,10.6,47.0,-22.7
USA,SOCIAL DEVELOPMENT,25.0,8.0,4.2,24.0,-20.8
USA,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,20.0,10.0,0.0,45.0,-20.0
USA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,40.0,5.0,25.0,8.0,-15.0
USA,DEVELOPMENT,14.3,7.0,0.0,44.0,-14.3
USA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,0.0,6.0,0.0
USA,DEVELOPMENT FINANCE,0.0,2.0,0.0,11.0,0.0
USA,ECONOMIC CONDITIONS,0.0,2.0,0.0,11.0,0.0
USA,ECONOMIC THEORY,0.0,1.0,0.0,1.0,0.0
USA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0.0,3.0,0.0,5.0,0.0
USA,INTERNATIONAL TRADE,0.0,3.0,0.0,6.0,0.0
USA,RESOURCES (GENERAL),0.0,1.0,0.0,9.0,0.0
USA,TAXATION,0.0,1.0,0.0,1.0,0.0
USA,TRADE RELATED FINANCE,0.0,1.0,0.0,1.0,0.0
USA,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,0.0,6.0,
USA,BANKING AND INVESTMENT,,,0.0,3.0,
USA,COMMODITIES,,,0.0,1.0,
USA,COMMUNICATION AND MASS MEDIA,,,0.0,2.0,
USA,COMPREHENSIVE HEALTH SERVICES,,,0.0,3.0,
USA,CONSUMERS AND COOPERATIVES,,,0.0,2.0,
USA,CRIME AND CRIMINAL JUSTICE,,,0.0,1.0,
USA,CROP MANAGEMENT,,,0.0,1.0,
USA,CULTURAL DEVELOPMENT,,,0.0,3.0,
USA,CULTURE,,,0.0,8.0,
USA,DISEASE PREVENTION AND CONTROL,,,0.0,4.0,
USA,DISEASES AND CARRIERS OF DISEASES,,,0.0,4.0,
USA,EDUCATION,,,0.0,3.0,
USA,EDUCATIONAL POLICY AND PLANNING,,,0.0,3.0,
USA,EMPLOYMENT,,,0.0,2.0,
USA,EMPLOYMENT PROMOTION AND PLANNING,,,0.0,1.0,
USA,FOOD AND NUTRITION,,,0.0,2.0,
USA,FORESTRY,,,0.0,1.0,
USA,GEOGRAPHY,,,0.0,1.0,
USA,HEALTH,,,0.0,7.0,
USA,HOUSING,,,0.0,1.0,
USA,HUMAN SETTLEMENTS,,,0.0,2.0,
USA,INTERNATIONAL TRADE LAW,100.0,1.0,,,
USA,LAND FORMS AND ECOSYSTEMS,,,0.0,1.0,
USA,LAND TRANSPORT,,,0.0,1.0,
USA,LANGUAGE,,,0.0,1.0,
USA,LAW OF WAR,,,0.0,1.0,
USA,MONETARY ISSUES,,,0.0,1.0,
USA,PERSONS WITH DISABILITIES,,,0.0,1.0,
USA,PHILOSOPHY AND RELIGION,,,0.0,3.0,
USA,PSYCHOLOGY,,,0.0,1.0,
USA,SETTLEMENT PLANNING,,,0.0,1.0,
USA,SPECIAL CATEGORIES OF WORKERS,,,0.0,2.0,
USA,SPECIAL ECONOMIC AREAS,,,0.0,1.0,
USA,SPECIAL HUMANITARIAN OPERATIONS,,,20.0,5.0,
USA,STATISTICS,,,0.0,1.0,
USA,TELECOMMUNICATIONS,,,0.0,1.0,
